created_at,lt,lb,kt,km,garasi,carport,lokasi,sertifikat,listrik,hadap,harga,url,deskripsi,kota
2021-12-06,76,110,3,3,0,0,Denpasar,SHM,2200.0,,850000000,https://www.rumah.com/listing-properti/dijual-rumah-dijual-sesetan-bali-bpd-oleh-brigita-19394024,"Rumah di Sesetan Denpasar Bali. Dijual rumah sangat BUC, are rumah sangat sunyi, ada view sawah, dengan suasana sejuk, di jual karena owner banyak punya rumah, dan supaya ada orng beli.",Bali
2021-12-06,125,84,2,2,2,2,Denpasar,SHM,2200.0,Selatan,1100000000,https://www.rumah.com/listing-properti/dijual-komang-bali-oleh-putri-19391060,"Di jual rumah minimalis, letak strategis.",Bali
2021-11-30,111,70,3,2,0,1,Denpasar,SHM,2200.0,Selatan,875000000,https://www.lamudi.co.id/turun-harga-rumah-minimalis-murah-papasan-mobil-di-kerta-dalem-denpasar.html,"Dijual rumah 1 lantai di KertaDalem, sidakarya-Denpasar Selatan",Bali
2021-12-06,150,115,3,2,0,0,Denpasar,SHM,4400.0,Timur,1450000000,https://www.rumah123.com/properti/denpasar/hos8906231/,"Rumah minimalis area Sanur. Lokasi Pengiyasan Sanur,Kondisi kosongan",Bali
2021-12-06,78,87,3,2,0,1,Badung,SHM,2200.0,Selatan,990000000,https://www.rumah123.com/properti/badung/hos9290469/,"Rumah 2 lantai Jimbaran Badung Bali, Lingkungan perumahan jalan paping nyaman asri dan bebas banjir
10 menit menuju Bandara International I Gusti Ngurah Rai
Dekat dengan objek wisata GWK, dan dekat dengan fasilitas umum lainnya seperti Supermarket, Sekolah, dll",Bali
2021-12-03,65,60,2,3,0,1,Denpasar,SHM,1300.0,Timur,875000000,https://www.rumah123.com/properti/denpasar/hos9276813/,"Rumah Minimalis Harga Ekonomis Kawasan Villa Residence di Sanur, Denpasar dekat Renon",Bali
2021-12-06,120,50,2,1,1,1,Tabanan,SHM,1300.0,Utara,400000000,https://www.rumah123.com/properti/tabanan/hos9272669/,"Di Jual CEPAT :
Rumah baru minimalis lantai 1 yg berlokasi di Jln. Garuda Kediri Tabanan Bali Indonesia",Bali
2021-11-18,171,150,3,3,0,1,Denpasar,SHM,3500.0,Utara,1700000000,https://www.lamudi.co.id/dijual-rumah-siap-huni-gatsu-barat.html,"DIJUAL RUMAH KAWASAN GATSU BARAT DENPASAR
JALAN GUNUNG SARI",Bali
2021-12-05,65,45,2,1,1,1,Gianyar,SHM,1300.0,Utara,450000000,https://www.rumah123.com/properti/gianyar/hos9283489/,RUMAH MINIMALIS SIAP HUNI TERBARU DI DESA CELUK SUKAWATI,Bali
2021-12-04,147,80,3,2,0,1,Denpasar,SHM,2200.0,Utara,160000000,https://www.rumah123/.com/properti/denpasar/hos9283389/,RUMAH VIEW LAUT 7 MENIT DARI PLAZA RENON,Bali
2021-12-03,170,200,3,3,0,1,Badung,SHM,2200.0,Selatan,1850000000,https://www.rumah123.com/properti/badung/hos9277525/,"Dijual Rumah Kedonganan Bali, Jl. Uluwatu gang soka no. 89, kelan, kedonganan",Bali
2021-12-03,147,80,3,2,0,1,Denpasar,SHM,1300.0,,1600000000,https://www.rumah123.com/properti/denpasar/hos9277636/,PERUMAHAN MEWAH VIEW LAUT LOKASI STRATEGIS DEKAT PANTAI DI BALI,Bali
2021-12-03,7,50,4,2,0,0,Denpasar,SHM,1300.0,Utara,700000000,https://www.rumah123.com/properti/denpasar/hos9278734/,"Rumah Murah Jalan Merpati Monang Maning,Dijual rumah murah, area rame penduduk, lokasi Jlaan Merpati Monang Maning Denpasar, cocok untuk jual sembako, luas tanah 70m2, luas bangunan 50m2, lebar jalan 3 meter, listrik 1300 watt, PDAM, view menghadap ke utara,Harga Rp 700 juta nego,Jarak Destinasi terdekat,10 menit ke Kota Denpasar,3 menit ke Lapangan Kompyang Sujana,8 menit ke SMAN 4 Denpasar ",Bali
2021-12-04,125,160,4,2,1,1,Denpasar,SHM,3500.0,Selatan,1900000000,https://www.rumah123.com/properti/denpasar/hos9278803/,Rumah Minimalis di Kota Denpasar,Bali
2021-12-04,300,220,2,2,0,0,Gianyar,SHM,1300.0,,1750000000,https://www.rumah123.com/properti/gianyar/hos9278910/,"Dijual murah Ruamah second lantai 2 dengan luas 300m2 di Daerah Pariwisata Ubud, dengan lingkungan villa di sekelilingnya. Lokasi ini sangat dekat dengan beberapa objek pariwisata seperti, Ceking rice terrace, Pura tirta empul dan beberapa atraksi pariwisata seperti, wisata naik Gajah dan wisata arum jeram. Lokasi rumah ini sangat nyaman dengan suasana alam yg sangat kental. Tunggu apa lagi, silahkan lakukan transaksi sekarang mumpung harga masih suasana covid, dan harga ini sewaktu2 akan bisa naik ketika suasana menjadi normal.",Bali
2021-12-04,100,115,3,2,1,1,Gianyar,SHM,1300.0,Utara,825000000,https://www.rumah123.com/properti/gianyar/hos9280912/,Sedang dibangun rumah lantai 2 luas 100M2 di Batu Bulan,Bali
2021-12-04,62,36,2,1,0,1,Denpasar,SHM,1300.0,,450000000,https://www.rumah123.com/properti/denpasar/hos9281980/,"Rumah termurah di Denpasar harga 400 jutaan, Unit rumah paling murah di Denpasar lokasi strategis di perkotaan dekat dengan pusat perbelanjaan dan fasilitas publik, segera miliki rumah termurah di denpasar harga 400 jutaan.
",Bali
2021-12-04,113,160,4,3,0,1,Badung,SHM,5500.0,,2700000000,https://www.rumah123.com/properti/badung/hos9283379/,"Rumah siap huni 9 menit ke Pantai Jimbaran, 
Rumah siap huni fully furnished di Jimbaran. Dijual rumah 2 lantai di Jimbaran. Lokasi 9 menit ke Pantai Jimbaran. Akses jalan lebar. Kawasan perumahan elite Harvestland. Rumah murah 2 lantai di kawasan perumahan elite Jimabaran. Harga murah",Bali
2021-12-04,147,80,3,2,0,1,Denpasar,SHM,2200.0,Utara,1600000000,https://www.rumah123.com/properti/denpasar/hos9283389/,"Rumah view laut 7 menit dari plaza renon,  Rumah 2 lantai Termurah di Sanur. Lokasi hanya 7 menit dari Plaza Renon. Perumahan mewah harga termurah dengan view Laut di Bali. Dijual rumah baru 2 lantai di Sanur. Beli sekarang selama harga promo.Harga sudah termasuk semua biaya.",Bali
2021-12-05,640,350,4,4,5,5,Denpasar,SHM,4400.0,Utara,6000000000,https://www.rumah123.com/properti/denpasar/hos9283498/,"DIJUAL RUMAH NYAMAN & MODERN DI DENPASAR,Lokasi: Cargo-Denpasar Utara",Bali
2021-11-10,60,65,3,2,0,1,Denpasar,SHM,1300.0,Selatan,600000000,https://www.lamudi.co.id/jual-rumah-3-kamar-area-pantai-sanur-kertalangu-denpasar-timur-bali.html,"Sisa 1 Unit lokasi dekat pantai Biaung & Sanur
Rumah Tingkat Exclusive Dekat Pantai Biaung
Murah Startegis NYaman Aman Modern Berkualitas
Sandat Biaung Residence
Jl Pucuk Bang Gg Uma Anyar Biaung Kesiman Denpasar Timur Bali  ",Bali
2021-11-23,60,75,3,2,0,1,Denpasar,SHM,2200.0,Utara,825000000,https://www.lamudi.co.id/rumah-baru-denpasar-selatan-free-semua-biaya-dari-pembeli.html,"Rumah baru inden modern desain di Pamogan,  Denpasar Selatan,  lokasi rumah ada di pojok timur kawasan perumahan di Jalan Mekar Pemogan, masuk dr jalan raya utama pemogan kurleb 7 menit sampai di lokasi.Baru masuk dr jalan raya utama, kawasan sudah banyak perumahan warga, karena mmg area disini sangat strategis kemana mana, apalagi dekat dg airport dan Kuta - Namun ketika sampai di lokasi 3 unit yang ditawarkan diatas, anda akan mendapati pemandangan yang sangat Hijau, nyaman, dan masih sepi sehingga sangat pas buat tempat tinggal anda.Berbatasan langsung dg sawah sawah luas dan ada jogging track juga.",Bali
2021-12-04,128,120,3,3,0,0,Badung,SHM,4400.0,,2400000000,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-sunset-road-kuta-oleh-i-komang-udiana-19329780,"Belakang Rs Siloam Sunset road. Miliki Hunian Premium di Pusat Kota di Kelilingi Fasilitas Pendidikan,Mall Dan Rumah Sakit. Berada di Kawasan objek wisata Kuta, Seminyak dan Canggu.yang memiliki nilai investasi yang sangat menjanjikan.",Bali
2021-12-03,36,100,2,1,0,1,Gianyar,SHM,1300.0,,300000000,https://www.rumah.com/listing-properti/dijual-dijual-rumah-minimalis-di-gianyar-tabanan-bali-oleh-rani-pratiwi-19035694,"Dijual rumah minimalis ekonomis di daerah Gianyar, Tabanan, Bali. Harga murah meriah. Lingkungan asri dan nyaman, beberapa ada yang view sawah. Unit terbatas",Bali
2021-12-07,210,180,3,3,0,1,Badung,SHM,2200.0,,5500000000,https://www.rumah.com/listing-properti/dijual-do-065-dijual-rumah-di-kawasan-sunset-road-yang-strategis-oleh-ngurah-j%C3%B3el-19250637,"Dekat ke Canggu/ seminyak/ tuban dan sekitarnya. Central ke obyek wisata utara, central dan selatan badung, Bali",Bali
2021-12-07,150,250,3,3,0,1,Denpasar,SHM,3500.0,,3000000000,https://www.rumah.com/listing-properti/dijual-do-08-dijual-rumah-mewah-berlokasi-di-pusat-kota-denpasar-oleh-ngurah-j%C3%B3el-18563737,Dekat dengan pusat pemerintahan dan berletak di pusat kota denpasar,Bali
2021-12-07,105,100,4,3,0,1,Badung,SHM,2200.0,,1350000000,https://www.rumah.com/listing-properti/dijual-do-022-dijual-rumah-di-kawasan-perumahan-eksklusif-nusa-dua-dan-aman-oleh-ngurah-j%C3%B3el-18627997,Perumahan eksklusif di Jl raya Kampial Nusa Dua dengan akses perumahan yang lebar dan dekat ke fasilitas dan tempat pariwisata.,Bali
2021-12-07,225,400,5,4,0,0,Denpasar,SHM,7700.0,,3750000000,https://www.rumahku.com/p/RZ7RT048/rumah-dijual-pedungan-denpasar-80222,"Jual RUMAH PEDUNGAN DENPASAR, BALI, JL NUANSA KORI UTAMA PEDUNGAN DENPASAR BALI",Bali
2021-12-07,200,191,4,3,0,0,Denpasar,SHM,3500.0,,3300000000,https://www.rumahku.com/p/RZ7RT045/rumah-dijual-dangin-puri-denpasar-80232,"Jual RUMAH DENPASAR BARAT DENPASAR, BALI, TUKAD BARITO DENPASAR BALI",Bali
2021-12-07,150,150,4,5,2,0,Denpasar,SHM,5500.0,Selatan,2000000000,https://www.rumahku.com/p/TKV20002/rumah-dijual-kesiman-denpasar-80237,"Dijual rumah mewah Full FINISHED Daerah Denpasar Timur. Akses jalan : Jalan lebar 4.5 Meter. Dikelilingi oleh perumahan, View tembusan persawahan, Lokasi : Denpasar Timur, Area lokasi masuk ke dalam Gang danSekitar 50 meter dari jalan utama",Bali
2021-12-07,100,60,3,3,1,0,Denpasar,SHM,2300.0,Selatan,850000000,https://www.rumahku.com/p/PROPE408/rumah-dijual-kesiman-kertalangu-denpasar-80237,"Dijual Rumah Modern Minimalis Di Kawasan Kesiman Kertalangu Denpasar Timur
Berada Dalam Perumahan One Gate Security System Dengan Suasana Tenang Dan Nyaman",Bali
2021-12-07,80,100,3,3,0,1,Denpasar,SHM,1300.0,Utara,1170000000,https://www.rumahku.com/p/SMNW6786/rumah-dijual-padangsambian-denpasar-80117,"Dijual Rumah 2 lantai 3 bed room design modern tropical minimalis kota Denpasar, Bonus kitchen set dan kompor untuk pemesanan Agustus -oktober 2021. Lokasi diantara pusat kota Denpasar, dan pusat wisata pantai,Canggu,Kerobokan dan Seminyak.",Bali
2021-12-07,457,250,8,4,3,3,Denpasar,SHM,,,4000000000,https://www.rumahku.com/p/ZNBH7002/rumah-dijual-sumerta-kauh-denpasar-80236,"Dijual Cepat, Rumah dengan lokasi strategis, Akses jalan bagus, Di pusat kota. Nego",Bali
2021-12-07,65,70,3,2,0,1,Denpasar,SHM,1300.0,Selatan,1100000000,https://www.rumahku.com/p/PROPE401/rumah-dijual-pemecutan-klod-kelod-denpasar-80119,Dijual Rumah Modern Minimalis Dan Full Furnished Di Kawasan Jalan Subur Monang Maning Denpasar Barat,Bali
2021-12-07,100,70,3,2,0,1,Gianyar,SHM,1300.0,,650000000,https://www.rumahku.com/p/XLKB4006/rumah-dijual-sukawati-gianyar-80582,"RUMAH DANGIN BETHE LESTARI
Lokasi : Bethe Lestari, Batubulan, Kec. Sukawati, Gianyar. Dijual murah Rumah siap huni dengan luas tanah 1 are di Batubulan. Harga audah termasuk pajak dan Balik nama.",Bali
2021-12-07,60,36,2,1,0,1,Gianyar,SHM,1300.0,Barat,290000000,https://www.rumahku.com/p/2FTKN007/rumah-dijual-pering-gianyar-80581,"Pering Jaya Dewata mengusung konsep desain Tropical Modern yang memberikan keindahan dari luar dan menjadi hunian yang memberikan kesejukan. Tersedia fasilitas – fasilitas pelengkap seperti taman bermain anak, coffee shop, akses jalan 5-6 meter, one gate security system. Sangat cocok bagi Anda yang menginginkan tempat dengan lingkungan terbaik untuk tumbuh kembang buah hatinya, karena lingkungan merupakan salah satu faktor keberhasilan pendidikan anak anda",Bali
2021-12-07,100,60,3,2,1,1,Gianyar,SHM,1300.0,,650000000,https://www.rumahku.com/p/XLKB4005/rumah-dijual-sukawati-gianyar-80582,"RUMAH BATU ASRI
Lokasi : Batu Asri, Batubulan Kangin, Kec. Sukawati, Kab. Gianyar
Hubungi : 081225735559/Hagi Wastu
Sudah proses bangun rumah cantik tipe besar tanah luas di lingkungan nyaman nan tenang di Batubulan. harga paling murah di bawah pasaran sudah free biaya pajak dan balik nama",Bali
2021-12-07,232,146,4,3,0,1,Denpasar,SHM,,,1865000000,https://www.rumahku.com/p/TCH9T1Y4/rumah-dijual-peguyangan-kangin-denpasar-80115,"For sale!!! Rmh lokasi gatsu timur, Lingkungan perumahan, Strategis, Luas tanah 232m2, Luas bangunan 146m2, 2 lantai, 3 kmr tdr, Shm imb, Hg 1.865m",Bali
2021-12-07,168,205,6,4,0,1,Denpasar,SHM,4400.0,,2200000000,https://www.rumahku.com/p/GVY4DMM1/rumah-dijual-tegal-kertha-denpasar-80119,Dijual Murah Rumah di Jln Gunung Indrakila Denpasar Barat - Bali,Bali
2021-12-07,175,94,2,2,0,1,Denpasar,SHM,5000.0,,1800000000,https://www.rumahku.com/p/GVY4DG03/rumah-dijual-sanur-denpasar-80228,"Dijual Rumah Konsep Villa Minimalis Di Sanur Kota Denpasar, Bali",Bali
2021-12-07,460,400,5,4,2,0,Denpasar,SHM,7500.0,Timur,9500000000,https://www.rumahku.com/p/PROPE396/rumah-dijual-renon-denpasar-80226,Dijual Rumah Mewah Modern Style Di Tukad Musi Renon Dekat Gereja Kadedral. (Bangunan Baru Namum Sudah Pernah Di Tempati Hanya 7 Bulan) Berada Di Lingkungan Pemukimam Elite Dan Deretan Rumah Mewah Yang Terletak Di Jantung Kota Denpasar,Bali
2021-12-07,300,170,4,3,0,1,Denpasar,SHM,2200.0,,2850000000,https://www.rumahku.com/p/SRK5H410/rumah-dijual-pedungan-denpasar-80222,"Rumah Dijual di Bali Dekat Kota Denpasar dan Pantai Sanur (Dalam rumah ada ruang kantor yang sudah berizin dan sebidang tanah kosong Foto kantor dan tanah kosong terlampir) - Lokasi Rumah di Perumahan Moyo Permai Jl. Pulau Moyo Denpasar, Kel. Pedungan, Kec. Denpasar Selatan, Kota Denpasar, Bali. Lokasi sangat strategis dekat kemana2, dekat lokasi wisata bali, dekat kota denpasar bali, linkungan perumahan tenang aman nyaman dan bebas banjir.",Bali
2021-12-07,100,168,3,2,1,0,Tabanan,SHM,2200.0,,750000000,https://www.olx.co.id/item/di-jual-rumah-lantai-2-di-kediri-tabanan-iid-849344585,"DIJUAL RUMAH LANTAI 2 MASIH CLING TYPE 100/168 LOKASI KEDIRI TABANAN BR ANYAR DEKAT RUMAH SAKIT PURI BUNDA. Dapur banus kitchen set kompor tanam. Air sumur bor. Akses jl mobil papasan. Harga 750 jt nego sampai deal. BONUS (kipas angin lampu , pintu kawat nyamuk , dan teralis atas bawah). JARAK TERDEKAT: (dekat patung sukarno , sekolah, 2 mnt keRS puri bunda , 3 mnt ke pasar kediri , 3 mnt ke KFC pizza hut , 3 mnt ke clandys , 4 mnt ke RS tabanan)

",Bali
2021-12-07,165,150,3,3,1,1,Badung,SHM,4400.0,Barat,1850000000,https://www.olx.co.id/item/jual-rumah-2lt-kosongan-area-resident-di-munggu-badung-iid-849380666,Kebun. Mezanine. Teras belakang. Gudang. PDAM. Jalan 8 meter. Rumah sangat Terawat. One gate sistem. Harga 1.850 M/Nego,Bali
2021-12-03,250,214,4,3,1,0,Buleleng,SHM,,,1500000000,https://www.olx.co.id/item/dijual-rumah-lantai-2-iid-820907630,,Bali
2021-12-04,420,175,3,2,1,0,Buleleng,SHM,,,2600000000,https://www.olx.co.id/item/rumah-daerah-strategisdaerah-wisata-iid-849149024,"Rumah dalam kota sangat strategis, aman, anti banjir, dekat kemana-mana, daerah wisata, kota pelajaran, tidak jauh dari pantai.",Bali
2021-12-07,86,50,2,1,1,0,Badung,SHM,2200.0,,490000000,https://www.olx.co.id/item/rumah-murah-di-dalung-ada-furnised-iid-849366858,"Dijual 1 unit rumah second minimalis , lokasi perumahan dalung kuta utara. SHM IMB. Garase, teras, ruangtamu, dapur, halaman, air sumur bor, PLN 2200w, AC, Water Heater, dll. ",Bali
2021-12-07,240,300,4,3,1,1,Denpasar,SHM,,,2650000000,https://www.olx.co.id/item/di-jual-rumah-lantai-2denpasar-timur-iid-828359029,"Dijual rumah mewah lantai 2. Kawasan Denpasar timur,Tohpati. Air PDAM. Full furniest,Telephone.  Akses jl 5 meter aspal. Posisi hook. Harga 2,650 M nego langsung dengan owner",Bali
2021-12-07,65,45,2,1,1,1,Gianyar,SHM,1300.0,Selatan,490000000,https://www.olx.co.id/item/rumah-minimalis-setrategis-siap-huni-batubulan-iid-849369878,"Dijual rumah baru siap huni sudah finising. Akses jalan 4 meter. Ruang tamu halaman depan cukup luas. Free biaya surat-surat. Bonus kichen set cantik. Bonus sospen. Bonus kanopy. Bonus pagar, garase batusikat. Bisa cash atau kredit KPR. Proses kredit dibantu sampai cair.",Bali
2021-12-07,104,80,2,2,1,1,Denpasar,SHM,,Selatan,840000000,https://www.olx.co.id/item/jual-rumah-lantai-1-siap-huni-di-pulau-moyo-denpasar-selatan-bali-iid-848840157,Dijual rumah lantai 1 siap huni. Akses jl 5 meter. Dari jl induk masuk hanya 40meter. Harga bisa nego,Bali
2021-12-07,100,32,2,1,1,1,Denpasar,SHM,3500.0,Utara,957000000,https://www.olx.co.id/item/rumah-pulau-galang-denpasar-mr-roy-iid-849370591,RUMAH MURAH NEGO SAMPAI DEAL. Jalan Pulau Galang. Dimensi null.,Bali
2021-12-07,370,461,7,6,1,1,Badung,SHM,3500.0,Utara,3000000000,https://www.olx.co.id/item/rumah-3lt-strategis-jl-mandiri-taman-griya-jimbaran-badung-iid-849371354,"Dijual Cepat Rumah 3 lt lokasi sangat strategis Jl Mandiri, Taman Griya, Jimbaran, Badung
Lebar akses jalan 5 meter aspal, Air sumur bor
Fasilitas
Lantai 1 (‌Kamar tidur 2 + kamar mandi 2, Dapur, Garasi 2 mobil, Kolam renang 4m X 6m, Gudang, Taman)
Lantai 2 (Kamar tidur 3 + kamar mandi 3, Kamar pembantu, Ruang keluarga luas, Beranda luas)
Lantai 3 (Kamar tidur utama + kamar mandi 1, Beranda depan, View bandara dan tol Bali Mandara)
Harga 3M Nego (Cash/kredit), DP 10%",Bali
2021-12-07,100,179,4,4,1,1,Denpasar,SHM,,,900000000,https://www.olx.co.id/item/termurah-dijual-rumah-di-denpasar-bali-kerobokan-iid-849371877,"Dijual rumah 2 lantai di Gunung Salak Kerobokan 15 menit dari jl raya dalung. Akses jalan 3,5 meter, jalan sudah hotmix. Harga 900 juta nett, no nego, biar cepet pasang harga nett saja, dijamin termurah. Minat segera survey",Bali
2021-12-07,100,40,1,1,0,0,Badung,SHM,,,700000000,https://www.olx.co.id/item/di-jual-cepat-rumah-bisa-nego--iid-849016820,Dijual cepat rumah minimalis bisa nego. Dekat Bandara Ngurah rai.,Bali
2021-12-07,101,40,2,1,0,1,Tabanan,SHM,1300.0,Utara,376000111,https://www.olx.co.id/item/rumah-tabanan-murah-1-iid-840617065,"Rumah minimalis lantai 1 yg berlokasi di jln. Garuda Demung Kediri Tabanan Bali. Sisa 1 unit saja tersedia. Harga jual : 380jt *(Potongan haga spesial di masa Pandemi 2021). Mekanisme pembayaran (Cash/kredit, Kredit DP 10%, Bantu ACC bank)",Bali
2021-12-07,95,70,2,2,1,1,Denpasar,SHM,1300.0,Barat,990000000,https://www.olx.co.id/item/dijual-rumah-one-gate-system-dekat-kerobokan-bali-iid-771378602,"Dijual rumah siap huni. One gate system. Bangunan 1 lantai. Akses jalan 6 meter, air sumur bor, lokasi jl Tunjung Sari, Gatot Subroto Barat, Denpasar, Bali. 7 menit dari Kerobokan. 9 menit dari Canggu.12 menit dari Seminyak. 25 menit dari Bandara Internasional Ngurah Rai

",Bali
2021-12-07,480,250,4,3,1,1,Denpasar,SHM,2200.0,,2500000000,https://www.olx.co.id/item/rumah-jual-48-are-di-jl-kebo-iwo-denpasar-nego-sampai-deal-iid-830181678,"Lokasi strategis, silahkan nego sampe deal krn butuh dana cepat. Di Jalan Kebo Iwo selatan Denpasar. 200 meter dari KFC dan McD. Akses jalan mobil. Bisa tembus ke jalan tunjung sari gatsu barat",Bali
2021-12-07,93,65,3,2,1,1,Gianyar,SHM,,,750000000,https://www.olx.co.id/item/rumah-bagus-siap-huni-batubulan-bebas-banjir-iid-849367347,"Rumah minimalis siap huni lantai dua. Sangat setrayegis design cantik, elegan. Lokasi jalan batuyang batubulan lingkungan nyaman dan aman bebas banjir. Akses jalan 5 meter bisa papasan. Dekat dari jalan raya utama. 5 menit pasar umum batubulan. 5 menit sekolah anak TK, SD, dst. 6 Terminal Batubulan. 15 menit denpasar. 10 menit pantai sanur. 35 menit ke bandara internasional ngurah rai. Harga 750jta nego. Free biaya surat surat. Free kichen set. Free Sospen sudah terpasang. Bisa cash atau kredit, untuk yg kredit proses dibantu sampai cair. Rumah sudah jadi siap huni. Boleh di lihat dulu, dipastikan kalau cocok bisa tanda jadi, pembayaran selanjutnya setelah ACC Bank untuk yg KPR.



",Bali
2021-12-07,560,175,5,6,1,1,Gianyar,SHM,3500.0,,2900000000,https://www.olx.co.id/item/di-ajual-rumah-celuk-sukawati-iid-830704736,Akses Jalan 4 meter pribadi. Fasilitas full furnish. Kolam Renang private. Telphone jaringan wifi dan telpon sudah ada. Pemandangan/View garden kebun. Harga bisa nego,Bali
2021-12-06,1095,800,6,5,1,0,Denpasar,SHM,11000.0,,16000000000,https://www.olx.co.id/item/rumah-mewah-furnish-1095are-renon-iid-847705126,"Cocok untuk Kantor, Gallery atau Boutique, 4 Kamar tidur utama dengan Wardrobe dan Kamar mandi lengkap, shower, bathtub dll, 2 Kamar tidur pembantu dg 1 kamar mandi, Gudang, pool ukuran 4,5 mtr x 14,5 mtr, Dapur terbuka w Pantry, Dapur dalem, Full Furnish, PDAM dan Sumur Bor, Kebun belakang, tengah, dalem dan luar, Sanitary Kohler Germany by Grohe,AC 9 unit",Bali
2021-12-06,100,60,3,2,1,0,Badung,SHM,1300.0,Timur,750000000,https://www.olx.co.id/item/di-jual-rumah-baru-di-abianbase-mengwi-iid-849328902,"Jalan lingkungan 5 meter aspal, sumur Bor pompa sambersibel + tandon air, Hanya 100 meter dari Jalan Utama, Lingkungan aman dan nyaman, view sawah ",Bali
2021-12-06,125,100,3,1,1,0,Denpasar,SHM,,,900000000,https://www.olx.co.id/item/jual-rumah-sesetan-iid-849329984,,Bali
2021-12-06,100,190,5,2,1,1,Denpasar,SHM,2200.0,Barat,950000000,https://www.olx.co.id/item/di-jual-cepat-rumah-masih-bagus-di-kebo-iwa-utara-denpasar-iid-840550918,"Akses Jalan 5 Meter Paving. Lingkungan Nyaman , Aman & Tenang",Bali
2023-06-05,130,90,2,1,0,1,Badung,SHM,1300.0,Utara,1190000000,Rumah Siap Huni Dekat Puskesmas Bojong Gede Harga All In Siap Kpr | Rumah123.com,"Hunian nyaman dan aman, strategis, bebas banjir, harga all in (termasuk biaya KPR, notaris, BPHTB), terima beres!",Bali
2023-06-06,130,90,2,1,0,1,Badung,SHM,1300.0,,950000000,Rumah Ditaman Griya Jimbaran Danau Tamblingan Style Modern Classic Kuta Selatan Badung Bali | Rumah123.com,Akses jalan 6 Meter mobil papasan,Bali
2023-06-06,80,100,3,2,1,1,Denpasar,SHM,2200.0,Selatan,1450000000,"Rumah baru sangat strategis ditengah antara pedungan dan teuku umar dekat ke kerobokan , kuta ataupun pintu masuk tol | Rumah123.com",Rumah baru dua lantai lokasi strategis ditengah antara pedungan dan teuku umar,Bali
2023-05-22,64,65,3,2,0,1,Denpasar,SHM,1300.0,,850000000,"Rumah 2 Lantai Bagus di Pemogan, Denpasar | Rumah123.com",Akses Toll Benoa,Bali
